,album,release_date,track_number,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,artist
178,"SING FOR YOU - Winter Special Album, 2015",2015-12-10,2,Sing For You,0.852,0.341,0.28800000000000003,0.0,0.363,-7.544,0.0335,170.202,0.44299999999999995,55,exo
179,"SING FOR YOU - Winter Special Album, 2015",2015-12-10,3,Girl x Friend,0.10300000000000001,0.493,0.846,0.0,0.215,-4.829,0.198,94.27799999999999,0.433,42,exo
180,"SING FOR YOU - Winter Special Album, 2015",2015-12-10,4,발자국 On the snow,0.201,0.539,0.698,0.0,0.0428,-5.121,0.0522,170.095,0.46399999999999997,40,exo
181,"SING FOR YOU - Winter Special Album, 2015",2015-12-10,5,LIGHTSABER - Bonus Track,0.13,0.649,0.8320000000000001,0.0,0.414,-4.552,0.086,139.986,0.58,35,exo
182,"SING FOR YOU - Winter Special Album, 2015",2015-12-10,1,偏心 Unfair - Chinese Version,0.0802,0.6659999999999999,0.862,0.0,0.158,-3.154,0.0439,98.00399999999999,0.815,26,exo
183,"SING FOR YOU - Winter Special Album, 2015",2015-12-10,2,Sing For You爲你而唱 - Chinese Version,0.825,0.441,0.29600000000000004,0.0,0.348,-7.276,0.0345,101.355,0.46399999999999997,27,exo
184,"SING FOR YOU - Winter Special Album, 2015",2015-12-10,3,Girl x Friend女 x 友 - Chinese Version,0.13699999999999998,0.473,0.853,0.0,0.124,-5.107,0.161,94.47399999999999,0.425,23,exo
185,"SING FOR YOU - Winter Special Album, 2015",2015-12-10,4,腳印 On the snow - Chinese Version,0.196,0.5820000000000001,0.708,0.0,0.0412,-5.062,0.0475,85.01899999999999,0.461,23,exo
186,"SING FOR YOU - Winter Special Album, 2015",2015-12-10,5,LIGHTSABER光劍 - Chinese Version [Bonus Track],0.172,0.66,0.828,0.0,0.396,-4.449,0.0971,139.988,0.552,23,exo
187,LIGHTSABER,2015-11-11,1,LIGHTSABER,0.13,0.649,0.8320000000000001,0.0,0.414,-4.552,0.086,139.986,0.58,50,exo
188,12월의 기적 Miracles in December,2013-12-09,1,12월의 기적 Miracles in December,0.677,0.5870000000000001,0.314,0.0,0.13699999999999998,-7.62,0.0313,119.79700000000001,0.21100000000000002,54,exo
189,12월의 기적 Miracles in December,2013-12-09,2,Christmas Day,0.379,0.715,0.483,0.0,0.151,-5.857,0.0466,107.95,0.498,42,exo
190,12월의 기적 Miracles in December,2013-12-09,3,The Star,0.038,0.73,0.9059999999999999,0.0,0.419,-2.427,0.0689,100.014,0.46,38,exo
191,12월의 기적 Miracles in December,2013-12-09,4,My Turn to Cry,0.204,0.551,0.645,2.67e-06,0.255,-7.797000000000001,0.0421,95.95299999999999,0.282,45,exo
192,12월의 기적 Miracles in December,2013-12-09,5,첫 눈,0.00542,0.636,0.674,0.0,0.145,-6.622999999999999,0.0444,82.985,0.8140000000000001,48,exo
193,12월의 기적 Miracles in December,2013-12-09,6,12월의 기적 Miracles in December (Classical Orchestra Version),0.11800000000000001,0.488,0.172,0.8740000000000001,0.18600000000000003,-14.918,0.0401,119.947,0.122,37,exo
194,Miracles in December,2013-12-09,1,Miracles in December - Chinese Version,0.6859999999999999,0.597,0.305,0.0,0.165,-7.88,0.0328,119.789,0.23199999999999998,34,exo
195,Miracles in December,2013-12-09,2,Christmas Day - Chinese Version,0.447,0.72,0.46799999999999997,0.0,0.157,-5.894,0.0373,107.915,0.48,23,exo
196,Miracles in December,2013-12-09,3,The Star - Chinese Version,0.0354,0.7240000000000001,0.8959999999999999,0.0,0.431,-2.435,0.0835,100.00200000000001,0.46,22,exo
197,Miracles in December,2013-12-09,4,My Turn to Cry - Chinese Version,0.141,0.541,0.643,0.0,0.259,-7.575,0.043,95.956,0.42,25,exo
198,Miracles in December,2013-12-09,5,The First Snow - Chinese Version,0.0101,0.5920000000000001,0.6779999999999999,0.0,0.11900000000000001,-6.75,0.0535,165.97799999999998,0.795,31,exo
199,Miracles in December,2013-12-09,6,Miracles in December (Classical Orchestra Version) - Chinese Version,0.12,0.26899999999999996,0.172,0.88,0.185,-14.943,0.0444,120.008,0.11900000000000001,21,exo
