,album,release_date,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,artist
30,OBSESSION - The 6th Album,2019-11-27,4,4Xi0jBySALbHLMh9MnSvAb,Groove,spotify:track:4Xi0jBySALbHLMh9MnSvAb,0.287,0.628,0.801,1.22e-06,0.0903,-4.744,0.0416,98.022,0.44,55,exo
31,OBSESSION - The 6th Album,2019-11-27,5,2Dn0UlDRJ4iSMlSdZ103pg,Ya Ya Ya,spotify:track:2Dn0UlDRJ4iSMlSdZ103pg,0.0573,0.369,0.772,0.0,0.325,-4.049,0.3,205.177,0.491,53,exo
32,OBSESSION - The 6th Album,2019-11-27,6,1j37dCqGQuvWNYg80RIiOu,Baby You Are,spotify:track:1j37dCqGQuvWNYg80RIiOu,0.118,0.768,0.778,0.0,0.202,-6.184,0.0728,107.935,0.784,54,exo
33,OBSESSION - The 6th Album,2019-11-27,7,7bTYdDUxiFegwLJm6u743n,Non Stop,spotify:track:7bTYdDUxiFegwLJm6u743n,0.303,0.729,0.887,0.0,0.232,-3.28,0.0631,116.006,0.602,51,exo
34,OBSESSION - The 6th Album,2019-11-27,8,7x2PMStZn3xJqeLXHODckx,Day After Day,spotify:track:7x2PMStZn3xJqeLXHODckx,0.277,0.397,0.675,0.0,0.0874,-4.925,0.112,102.941,0.452,49,exo
35,OBSESSION - The 6th Album,2019-11-27,9,3ki9UrYL2TZxYAyyGIPMPz,Butterfly Effect,spotify:track:3ki9UrYL2TZxYAyyGIPMPz,0.232,0.684,0.842,0.0,0.0721,-4.637,0.0778,104.003,0.669,52,exo
36,OBSESSION - The 6th Album,2019-11-27,10,6tIyCRg8HfuOlEnlr1OI0S,Obsession - Chinese Version,spotify:track:6tIyCRg8HfuOlEnlr1OI0S,0.00423,0.688,0.739,0.0,0.178,-3.823,0.0559,130.039,0.734,42,exo
37,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,1,60kUDmvefYA4vilWhsIHx9,The Eve - Live,spotify:track:60kUDmvefYA4vilWhsIHx9,0.0952,0.562,0.899,0.0,0.554,-5.604,0.0483,134.958,0.604,40,exo
38,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,2,0Ir6eAXxm7iFUPDRVXzfqU,Forever - Live,spotify:track:0Ir6eAXxm7iFUPDRVXzfqU,0.118,0.563,0.879,0.0,0.947,-4.824,0.0829,144.975,0.239,36,exo
39,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,3,0GWF1laxd5QrOslEiYueiv,Ko Ko Bop - Live,spotify:track:0GWF1laxd5QrOslEiYueiv,0.0345,0.666,0.948,5.01e-05,0.76,-4.452,0.0558,145.935,0.418,38,exo
41,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,5,1No3BmfM4EwmbMkkR8ELtA,I See You - Live,spotify:track:1No3BmfM4EwmbMkkR8ELtA,0.103,0.475,0.599,0.0337,0.104,-7.375,0.0412,130.814,0.0377,35,exo
43,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,7,4FZucmIU2onNT3jNV5hW8O,Touch It - Live,spotify:track:4FZucmIU2onNT3jNV5hW8O,0.206,0.582,0.967,0.0,0.389,-3.755,0.126,110.121,0.576,33,exo
44,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,8,6nLVY0fp0IPiZ0HvYYfGLY,Chill - Live,spotify:track:6nLVY0fp0IPiZ0HvYYfGLY,0.36,0.699,0.946,0.0,0.859,-4.012,0.11,119.925,0.606,31,exo
45,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,9,7MurCSh8PJrljVwEWcRuK0,"For Life - English Version, Live",spotify:track:7MurCSh8PJrljVwEWcRuK0,0.916,0.412,0.207,1.84e-06,0.544,-13.454,0.0368,75.827,0.278,46,exo
46,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,10,3HXlkQjh5rfHee70ZANmEt,Going Crazy - Live,spotify:track:3HXlkQjh5rfHee70ZANmEt,0.367,0.56,0.859,1.5e-06,0.159,-5.087,0.0609,150.041,0.385,33,exo
47,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,11,0IsgKaoe7hb5QgArVo4yui,Sweet Lies - Live,spotify:track:0IsgKaoe7hb5QgArVo4yui,0.0512,0.56,0.735,0.0,0.623,-6.211,0.0466,103.03,0.186,33,exo
48,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,12,5ofdbHMgqZGW4KDaLqjSmT,Boomerang - Live,spotify:track:5ofdbHMgqZGW4KDaLqjSmT,0.263,0.708,0.87,0.0,0.602,-4.388,0.0662,109.901,0.624,33,exo
49,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,13,4P1l7JcjE3TP1e7yC8nS74,Lotto - Live,spotify:track:4P1l7JcjE3TP1e7yC8nS74,0.197,0.739,0.912,0.0,0.888,-6.137,0.09,100.002,0.619,34,exo
50,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,14,2hNQwAGHky7qst8D6NlClv,"Ka-CHING! - Korean Version, Live",spotify:track:2hNQwAGHky7qst8D6NlClv,0.0726,0.641,0.958,0.0,0.862,-4.363,0.103,146.008,0.711,33,exo
51,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,15,2wEkvyKrgzEpExzZe3K3of,Sing For You - Live,spotify:track:2wEkvyKrgzEpExzZe3K3of,0.796,0.321,0.339,5.91e-06,0.869,-10.527,0.0429,81.802,0.232,32,exo
52,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,16,0pF5WRYYwMCBcolp43sESj,Playboy - Live,spotify:track:0pF5WRYYwMCBcolp43sESj,0.0362,0.532,0.82,1.12e-05,0.499,-7.305,0.0593,160.041,0.549,31,exo
53,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,17,7x7v2eCFgwhVjIGAepuD20,Psycho - Live,spotify:track:7x7v2eCFgwhVjIGAepuD20,0.227,0.308,0.754,0.0,0.37,-6.713,0.137,97.808,0.426,32,exo
54,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,1,6sd7bjhFFDqv4ZEqK8ICKU,Heaven - Live,spotify:track:6sd7bjhFFDqv4ZEqK8ICKU,0.222,0.651,0.923,0.0,0.163,-4.471,0.141,91.934,0.53,31,exo
55,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,2,6YLYelOn1mn0vD4RobVXv4,What U do? - Live,spotify:track:6YLYelOn1mn0vD4RobVXv4,0.01,0.423,0.876,0.0,0.305,-4.453,0.156,110.6,0.552,31,exo
56,EXO PLANET #4–The EℓyXiOn [dot]–Live Album,2019-01-30,3,7t9O8hBH4KhT0jPzZbwpZy,Lucky One - Live,spotify:track:7t9O8hBH4KhT0jPzZbwpZy,0.135,0.6,0.894,0.0,0.16,-4.392,0.0993,121.019,0.713,32,exo
