,album,release_date,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,artist
209,YOUTH,2016-09-07,13,3EiEbnbznDnoPGIU8Btv1F,EPILOGUE : Young Forever‐Japanese Ver.‐,spotify:track:3EiEbnbznDnoPGIU8Btv1F,0.0221,0.461,0.76,0.0,0.104,-4.299,0.236,87.434,0.349,35,bts
210,Young Forever,2016-05-02,1,78ENzw0leHTN539Jj0WMep,Intro : The Most Beautiful Moment In Life,spotify:track:78ENzw0leHTN539Jj0WMep,0.2,0.545,0.969,0.0,0.0767,-3.553,0.391,93.361,0.229,21,bts
214,Young Forever,2016-05-02,5,6lrgrlkCCrg97ja5r7bPke,Butterfly - Prologue Mix,spotify:track:6lrgrlkCCrg97ja5r7bPke,0.0548,0.397,0.542,0.00134,0.0935,-6.446,0.0408,149.652,0.13,33,bts
219,Young Forever,2016-05-02,10,4EVl8UQ5ZseT7mQMOzXAAV,Fire,spotify:track:4EVl8UQ5ZseT7mQMOzXAAV,0.0025,0.628,0.718,0.0,0.145,-3.167,0.0886,100.005,0.507,52,bts
221,Young Forever,2016-05-02,12,6DYpAAYUHc8Xj1MIFbgJcR,Epilogue : Young Forever,spotify:track:6DYpAAYUHc8Xj1MIFbgJcR,0.0435,0.61,0.822,0.0,0.122,-3.831,0.26,87.967,0.378,41,bts
226,Young Forever,2016-05-02,5,7aGWDCKc6qWd9okLRgeJF8,House Of Cards - Full Length Edition,spotify:track:7aGWDCKc6qWd9okLRgeJF8,0.351,0.388,0.672,0.0,0.14,-4.459,0.0474,103.441,0.389,36,bts
227,Young Forever,2016-05-02,6,6hzENpxQwAaz6Cvrok38gZ,Love Is Not Over - Full Length Edition,spotify:track:6hzENpxQwAaz6Cvrok38gZ,0.121,0.691,0.591,0.0,0.139,-5.075,0.0685,105.074,0.275,38,bts
228,Young Forever,2016-05-02,7,5O8wREW9DQ1T0IbopvpZLE,I Need U - Urban Mix,spotify:track:5O8wREW9DQ1T0IbopvpZLE,0.106,0.545,0.813,0.0,0.132,-3.593,0.0734,147.95,0.558,28,bts
229,Young Forever,2016-05-02,8,3e6U835dBhH6SnXOIEEvC4,I Need U - Remix,spotify:track:3e6U835dBhH6SnXOIEEvC4,0.00307,0.547,0.919,1.49e-06,0.426,-2.817,0.204,79.034,0.541,26,bts
230,Young Forever,2016-05-02,9,1pR6j9SB9HE2r8pLhLn6Pt,Run - Ballad Mix,spotify:track:1pR6j9SB9HE2r8pLhLn6Pt,0.0343,0.572,0.772,0.0,0.371,-3.195,0.0374,127.984,0.591,28,bts
231,Young Forever,2016-05-02,10,35M1UudRWoDWBfG6vvnKW4,Run - Alternative Mix,spotify:track:35M1UudRWoDWBfG6vvnKW4,0.000158,0.591,0.875,5.96e-05,0.33,-3.072,0.0329,132.964,0.547,26,bts
232,Young Forever,2016-05-02,11,0NchS1QuRfTioWaNGjEaQx,Butterfly - Alternative Mix,spotify:track:0NchS1QuRfTioWaNGjEaQx,0.00567,0.346,0.714,0.0,0.138,-4.623,0.0489,148.688,0.241,27,bts
233,The Most Beautiful Moment in Life: Young Forever,2016-05-02,1,5bZRe0GCsls8iFezcO0eYZ,Intro: The Most Beautiful Moment in Life,spotify:track:5bZRe0GCsls8iFezcO0eYZ,0.203,0.498,0.97,0.0,0.0692,-3.513,0.444,92.54,0.229,50,bts
234,The Most Beautiful Moment in Life: Young Forever,2016-05-02,2,7dlNGfd6Fq8xcFb4K6Glws,I Need U,spotify:track:7dlNGfd6Fq8xcFb4K6Glws,0.0184,0.475,0.897,0.0,0.296,-2.383,0.0736,78.918,0.642,69,bts
235,The Most Beautiful Moment in Life: Young Forever,2016-05-02,3,1WpxXAGAGpF2OoVFCytYtS,Hold Me Tight,spotify:track:1WpxXAGAGpF2OoVFCytYtS,0.0154,0.636,0.799,3.95e-06,0.218,-4.671,0.257,139.953,0.379,63,bts
236,The Most Beautiful Moment in Life: Young Forever,2016-05-02,4,0c2E2zcsp8EoWmfw8YQphH,Autumn Leaves,spotify:track:0c2E2zcsp8EoWmfw8YQphH,0.0107,0.394,0.799,0.0,0.144,-3.54,0.0914,104.999,0.297,62,bts
237,The Most Beautiful Moment in Life: Young Forever,2016-05-02,5,38S0v2f5ljxzQE2CCdRVkd,Butterfly (Prologue Mix),spotify:track:38S0v2f5ljxzQE2CCdRVkd,0.0446,0.377,0.541,0.001,0.0909,-6.451,0.0487,74.341,0.135,58,bts
238,The Most Beautiful Moment in Life: Young Forever,2016-05-02,6,3SESmwaRfVQddNhwCSKQur,Run,spotify:track:3SESmwaRfVQddNhwCSKQur,0.00165,0.577,0.875,0.0,0.0892,-2.944,0.0445,132.943,0.522,67,bts
240,The Most Beautiful Moment in Life: Young Forever,2016-05-02,8,2VgPA0WnwvE2nbltxa3BHz,Silver Spoon,spotify:track:2VgPA0WnwvE2nbltxa3BHz,0.00128,0.649,0.875,0.0,0.0486,-2.88,0.0696,166.927,0.557,67,bts
241,The Most Beautiful Moment in Life: Young Forever,2016-05-02,9,4TiKZrN7gtc62SUiufpFCM,Dope,spotify:track:4TiKZrN7gtc62SUiufpFCM,0.0272,0.579,0.896,1.02e-06,0.352,-2.781,0.224,153.991,0.678,70,bts
242,The Most Beautiful Moment in Life: Young Forever,2016-05-02,10,4z9gBZQjGS4QLb4LOvmeuA,Burning Up (Fire),spotify:track:4z9gBZQjGS4QLb4LOvmeuA,0.00227,0.627,0.706,0.0,0.122,-3.201,0.0597,99.93,0.536,72,bts
243,The Most Beautiful Moment in Life: Young Forever,2016-05-02,11,54s6sdPuMjVtdB5d5KFzTC,Save Me,spotify:track:54s6sdPuMjVtdB5d5KFzTC,0.0269,0.614,0.823,0.0,0.0783,-3.48,0.062,139.948,0.539,71,bts
244,The Most Beautiful Moment in Life: Young Forever,2016-05-02,12,43hiD0QEeUysuWqDzd8GwA,Epilogue: Young Forever,spotify:track:43hiD0QEeUysuWqDzd8GwA,0.04,0.606,0.815,0.0,0.119,-3.818,0.231,88.062,0.386,65,bts
245,The Most Beautiful Moment in Life: Young Forever,2016-05-02,1,0jZOtr2W8Qqapo7IW9Jksl,Converse High,spotify:track:0jZOtr2W8Qqapo7IW9Jksl,0.0245,0.72,0.803,0.0,0.2,-3.67,0.0956,97.991,0.804,57,bts
249,The Most Beautiful Moment in Life: Young Forever,2016-05-02,5,4BMbbfwW9GLl9b05ecYKVa,House of Cards (Full Length Edition),spotify:track:4BMbbfwW9GLl9b05ecYKVa,0.334,0.367,0.67,0.0,0.147,-4.485,0.0517,104.96,0.386,66,bts
250,The Most Beautiful Moment in Life: Young Forever,2016-05-02,6,3p5PbT7QMSQpTG5X1qUqk1,Love Is Not Over (Full Length Edition),spotify:track:3p5PbT7QMSQpTG5X1qUqk1,0.124,0.462,0.577,0.0,0.127,-5.089,0.0846,102.972,0.278,60,bts
251,The Most Beautiful Moment in Life: Young Forever,2016-05-02,7,2IEQHXxE3ouwypVsdSB7Wj,I Need U (Urban Mix),spotify:track:2IEQHXxE3ouwypVsdSB7Wj,0.11,0.56,0.814,0.0,0.188,-3.603,0.0682,74.01,0.534,53,bts
252,The Most Beautiful Moment in Life: Young Forever,2016-05-02,8,6dLD5Ri5tcYfH4L2GoITij,I Need U (Remix),spotify:track:6dLD5Ri5tcYfH4L2GoITij,0.00258,0.518,0.918,3.46e-06,0.448,-2.843,0.207,158.059,0.494,49,bts
253,The Most Beautiful Moment in Life: Young Forever,2016-05-02,9,62DeqSXWw36b1jzGWozXFq,Run (Ballad Mix),spotify:track:62DeqSXWw36b1jzGWozXFq,0.0309,0.568,0.774,0.0,0.379,-3.188,0.036,128.013,0.595,54,bts
254,The Most Beautiful Moment in Life: Young Forever,2016-05-02,10,1NHVDZyT8li4STGSFJlmMM,Run (Alternative Mix),spotify:track:1NHVDZyT8li4STGSFJlmMM,0.000182,0.594,0.871,4.01e-05,0.371,-3.085,0.0321,132.994,0.58,49,bts
255,The Most Beautiful Moment in Life: Young Forever,2016-05-02,11,6urCQp9zUAuMbHhBOmCfzu,Butterfly (Alternative Mix),spotify:track:6urCQp9zUAuMbHhBOmCfzu,0.00658,0.345,0.717,0.0,0.149,-4.6,0.0481,149.542,0.211,50,bts
262,"The Most Beautiful Moment In Life, Pt. 2",2015-11-30,7,1eoPvbU2k9BvdbRekGa3M2,Skit: One Night In A Strange City,spotify:track:1eoPvbU2k9BvdbRekGa3M2,0.79,0.598,0.501,0.0,0.417,-11.591,0.933,81.422,0.698,22,bts
264,"The Most Beautiful Moment In Life, Pt. 2",2015-11-30,9,02XY8gUN95OEMwBUoG1d1h,Outro: House Of Cards,spotify:track:02XY8gUN95OEMwBUoG1d1h,0.37,0.568,0.653,0.0,0.127,-4.694,0.0347,104.996,0.31,31,bts
265,The Most Beautiful Moment in Life Pt.2,2015-11-30,1,5kKoQjyLorcc6CK6GVslx8,Intro: Never Mind,spotify:track:5kKoQjyLorcc6CK6GVslx8,0.00765,0.349,0.949,0.0,0.329,-4.942,0.902,79.942,0.397,54,bts
267,The Most Beautiful Moment in Life Pt.2,2015-11-30,3,6kX452oUUNojKWNNuc1nqx,Butterfly,spotify:track:6kX452oUUNojKWNNuc1nqx,0.0149,0.448,0.776,0.0,0.12,-4.498,0.0571,149.806,0.294,68,bts
268,The Most Beautiful Moment in Life Pt.2,2015-11-30,4,6ESRqSLumyZz7YCeCRuxWm,Whalien 52,spotify:track:6ESRqSLumyZz7YCeCRuxWm,0.0992,0.585,0.93,2.54e-06,0.345,-2.707,0.241,90.029,0.735,59,bts
269,The Most Beautiful Moment in Life Pt.2,2015-11-30,5,2TSJHS7rpLTzdDdVvaYB0f,Ma City,spotify:track:2TSJHS7rpLTzdDdVvaYB0f,0.000266,0.669,0.967,0.0,0.0777,-2.192,0.0957,122.008,0.807,56,bts
271,The Most Beautiful Moment in Life Pt.2,2015-11-30,7,7qz7LNYInJmETRrxw8mjPR,Skit: One Night in a Strange City,spotify:track:7qz7LNYInJmETRrxw8mjPR,0.772,0.574,0.499,0.0,0.42,-11.552,0.936,160.426,0.667,42,bts
273,The Most Beautiful Moment in Life Pt.2,2015-11-30,9,29WNvVZhGv2TdCJYCsDaWY,Outro: House of Cards,spotify:track:29WNvVZhGv2TdCJYCsDaWY,0.4,0.369,0.652,0.0,0.129,-4.718,0.0403,104.168,0.264,55,bts
274,"The Most Beautiful Moment In Life, Pt.1",2015-09-16,1,28Ikjb8JEJe2crktTTihjd,Intro: The Most Beautiful Moment In Life,spotify:track:28Ikjb8JEJe2crktTTihjd,0.244,0.367,0.97,0.0,0.0653,-4.525,0.522,88.636,0.262,28,bts
279,"The Most Beautiful Moment In Life, Pt.1",2015-09-16,6,4aQx3giaLD2sybftDoxI6l,Boyz With Fun,spotify:track:4aQx3giaLD2sybftDoxI6l,0.0761,0.699,0.959,0.0,0.341,-2.709,0.188,116.013,0.779,45,bts
286,The Most Beautiful Moment in Life Pt.1,2015-04-29,4,5xGMr7CZcjYdQOZAu8gJT7,Skit: Expectation!,spotify:track:5xGMr7CZcjYdQOZAu8gJT7,0.893,0.653,0.167,0.0,0.502,-21.117,0.648,99.421,0.712,42,bts
288,The Most Beautiful Moment in Life Pt.1,2015-04-29,6,1pePqg6hTMeaTZNNECqT03,Boyz with Fun,spotify:track:1pePqg6hTMeaTZNNECqT03,0.0808,0.704,0.959,0.0,0.383,-2.607,0.192,116.024,0.751,65,bts
290,The Most Beautiful Moment in Life Pt.1,2015-04-29,8,4nWJ7msY5lWNK74UKbAVw5,Moving On,spotify:track:4nWJ7msY5lWNK74UKbAVw5,0.0128,0.684,0.914,0.0,0.0543,-3.199,0.203,159.986,0.929,54,bts
291,The Most Beautiful Moment in Life Pt.1,2015-04-29,9,4gxEQo2DrlZhyEn9CLe6rU,Outro: Love Is Not Over,spotify:track:4gxEQo2DrlZhyEn9CLe6rU,0.632,0.719,0.335,0.0,0.131,-8.085,0.0595,105.062,0.219,54,bts
298,Dark & Wild,2015-03-18,7,1TrwC4qAeyb79tgDmoa7Xt,"BTS Cypher, Pt. 3: Killer",spotify:track:1TrwC4qAeyb79tgDmoa7Xt,0.0241,0.794,0.92,0.0,0.645,-3.033,0.32,140.02,0.684,33,bts
304,Dark & Wild,2015-03-18,13,0r5NK9m56GjXoYsheWlfP7,So 4 more,spotify:track:0r5NK9m56GjXoYsheWlfP7,0.00336,0.671,0.927,3.31e-06,0.35,-2.428,0.122,164.107,0.797,33,bts
307,Skool Luv Affair,2015-03-18,2,0cRo5ewMI3AjlUaW0htTWv,Boy In Luv,spotify:track:0cRo5ewMI3AjlUaW0htTWv,0.00265,0.467,0.947,0.0,0.326,-2.28,0.344,165.956,0.469,49,bts
312,Skool Luv Affair,2015-03-18,7,0td4EIf8hY7qpYi11SiK7t,"BTS Cypher, Pt. 2: Triptych",spotify:track:0td4EIf8hY7qpYi11SiK7t,0.128,0.584,0.981,0.0,0.696,-0.817,0.359,142.01,0.853,30,bts
316,Wake Up (Standard Edition),2014-12-24,1,3H3i1F0msbZ30iZMYaQ4rN,Intro.,spotify:track:3H3i1F0msbZ30iZMYaQ4rN,0.146,0.807,0.903,0.0,0.362,-3.748,0.311,106.568,0.786,42,bts
317,Wake Up (Standard Edition),2014-12-24,2,1PfGlo5nWnbBxfQyY2rxYk,The Stars,spotify:track:1PfGlo5nWnbBxfQyY2rxYk,0.0292,0.602,0.957,0.0,0.101,-3.132,0.244,170.054,0.574,48,bts
318,Wake Up (Standard Edition),2014-12-24,3,0S4NYIxuQlDqMCF8NK6xIj,Jump - Japanese Ver.,spotify:track:0S4NYIxuQlDqMCF8NK6xIj,0.0361,0.489,0.969,0.0,0.592,-2.916,0.357,102.07,0.698,39,bts
319,Wake Up (Standard Edition),2014-12-24,4,6ri9BvvODhRDVWcxL0gIqo,Danger - Japanese Ver.,spotify:track:6ri9BvvODhRDVWcxL0gIqo,0.000656,0.726,0.837,0.00128,0.103,-4.719,0.0532,112.043,0.408,39,bts
320,Wake Up (Standard Edition),2014-12-24,5,73JwJ9XG3VIeKQqM5emJRC,Boy In Luv - Japanese Ver.,spotify:track:73JwJ9XG3VIeKQqM5emJRC,0.00105,0.527,0.902,0.0,0.172,-5.013,0.154,82.703,0.542,39,bts
321,Wake Up (Standard Edition),2014-12-24,6,5JZbs20da6C4DfsPkyR0X0,Just One Day - Japanese Ver.,spotify:track:5JZbs20da6C4DfsPkyR0X0,0.0931,0.526,0.486,0.0,0.0895,-6.321,0.114,94.875,0.368,41,bts
322,Wake Up (Standard Edition),2014-12-24,7,5lMu1penXwmhLWp82YwTpa,Iine!,spotify:track:5lMu1penXwmhLWp82YwTpa,0.227,0.766,0.674,0.0,0.124,-5.554,0.0897,101.003,0.769,46,bts
323,Wake Up (Standard Edition),2014-12-24,8,5ajpyr32JgFtvW0nzvgva4,Iine!Pt.2 - Ano Bashode -,spotify:track:5ajpyr32JgFtvW0nzvgva4,0.478,0.684,0.717,0.0,0.367,-5.765,0.151,95.039,0.861,53,bts
324,Wake Up (Standard Edition),2014-12-24,9,5S2WCxjmcTWbYvzy9a4bZI,No More Dream - Japanese Ver.,spotify:track:5S2WCxjmcTWbYvzy9a4bZI,0.0216,0.663,0.866,0.0,0.417,-4.446,0.398,168.031,0.639,38,bts
325,Wake Up (Standard Edition),2014-12-24,10,520RVfXbHZiQC3jmzoOack,Shingeki no Boudan - Japanese Ver.,spotify:track:520RVfXbHZiQC3jmzoOack,0.0527,0.636,0.967,0.0,0.168,-3.585,0.352,118.144,0.566,37,bts
326,Wake Up (Standard Edition),2014-12-24,11,1IHuda3tsgQk4anyfLxHEz,N.O - Japanese Ver.,spotify:track:1IHuda3tsgQk4anyfLxHEz,0.0269,0.602,0.86,0.0,0.101,-6.273,0.145,146.975,0.588,37,bts
327,Wake Up (Standard Edition),2014-12-24,12,7gLRRcl3qKKpDlt0gApSAJ,Wake Up,spotify:track:7gLRRcl3qKKpDlt0gApSAJ,0.1,0.709,0.686,0.0,0.0865,-4.797,0.0487,91.016,0.734,48,bts
328,Wake Up (Standard Edition),2014-12-24,13,0KFNlFyyYU3i4JRhNR0V14,Outro.,spotify:track:0KFNlFyyYU3i4JRhNR0V14,0.696,0.679,0.7,1.67e-05,0.209,-5.724,0.079,96.059,0.786,43,bts
329,WAKE UP 通常盤,2014-12-24,1,6kxwFFdd96e0Mz1rfNnJu1,INTRO.,spotify:track:6kxwFFdd96e0Mz1rfNnJu1,0.146,0.807,0.903,0.0,0.362,-3.748,0.311,106.568,0.786,23,bts
330,WAKE UP 通常盤,2014-12-24,2,6bfFac7HZpl9ix1ZVLgS5Q,THE STARS,spotify:track:6bfFac7HZpl9ix1ZVLgS5Q,0.0292,0.602,0.957,0.0,0.101,-3.132,0.244,170.054,0.574,30,bts
331,WAKE UP 通常盤,2014-12-24,3,5dK6OtqmHEVjaSm0RsiJ4Q,JUMP -Japanese Ver.-,spotify:track:5dK6OtqmHEVjaSm0RsiJ4Q,0.0361,0.489,0.969,0.0,0.592,-2.916,0.357,102.07,0.698,33,bts
332,WAKE UP 通常盤,2014-12-24,4,1L8oTLiLZxzxh5yrgf0j1w,Danger -Japanese Ver.-,spotify:track:1L8oTLiLZxzxh5yrgf0j1w,0.000656,0.726,0.837,0.00128,0.103,-4.719,0.0532,112.043,0.408,32,bts
333,WAKE UP 通常盤,2014-12-24,5,4tRMWHkeoOoraTGe4r9LKZ,BOY IN LUV -Japanese Ver.-,spotify:track:4tRMWHkeoOoraTGe4r9LKZ,0.00105,0.527,0.902,0.0,0.172,-5.013,0.154,82.703,0.542,33,bts
334,WAKE UP 通常盤,2014-12-24,6,6fLL8N84PyeLfQIaY77M8F,JUST ONE DAY -Japanese Ver. Extended-,spotify:track:6fLL8N84PyeLfQIaY77M8F,0.0931,0.526,0.486,0.0,0.0895,-6.321,0.114,94.875,0.368,32,bts
335,WAKE UP 通常盤,2014-12-24,7,12ZzMA3m2ingQEzmbw3kNR,いいね!,spotify:track:12ZzMA3m2ingQEzmbw3kNR,0.227,0.766,0.674,0.0,0.124,-5.554,0.0897,101.003,0.769,35,bts
336,WAKE UP 通常盤,2014-12-24,8,6VyHPy4UjMLKoLNw5RKwAL,いいね!Pt.2 ~あの場所で~,spotify:track:6VyHPy4UjMLKoLNw5RKwAL,0.478,0.684,0.717,0.0,0.367,-5.765,0.151,95.039,0.861,37,bts
337,WAKE UP 通常盤,2014-12-24,9,0jCexDV1R6sP5I8caBZD7n,NO MORE DREAM -Japanese Ver.-,spotify:track:0jCexDV1R6sP5I8caBZD7n,0.0216,0.663,0.866,0.0,0.417,-4.446,0.398,168.031,0.639,30,bts
338,WAKE UP 通常盤,2014-12-24,10,5jnbx7tfeWUD32rVrLJpLx,進撃の防弾 -Japanese Ver.-,spotify:track:5jnbx7tfeWUD32rVrLJpLx,0.0527,0.636,0.967,0.0,0.168,-3.585,0.352,118.144,0.566,33,bts
339,WAKE UP 通常盤,2014-12-24,11,0Sf4J3tlkKJQXbgEfdZKn4,N.O -Japanese Ver.-,spotify:track:0Sf4J3tlkKJQXbgEfdZKn4,0.0269,0.602,0.86,0.0,0.101,-6.273,0.145,146.975,0.588,30,bts
340,WAKE UP 通常盤,2014-12-24,12,0GAiHTCh5xNDFim5vU8pBK,WAKE UP,spotify:track:0GAiHTCh5xNDFim5vU8pBK,0.1,0.709,0.686,0.0,0.0865,-4.797,0.0487,91.016,0.734,30,bts
341,WAKE UP 通常盤,2014-12-24,13,6m2gKXvkNELLUy1EjfsPfc,OUTRO.,spotify:track:6m2gKXvkNELLUy1EjfsPfc,0.696,0.679,0.7,1.67e-05,0.209,-5.724,0.079,96.059,0.786,24,bts
342,Dark & Wild,2014-08-20,1,0tbfYaBMhYrwtkTXynfuIJ,Intro: What Am I to You,spotify:track:0tbfYaBMhYrwtkTXynfuIJ,0.423,0.479,0.899,0.0,0.366,-2.228,0.292,81.92,0.571,51,bts
343,Dark & Wild,2014-08-20,2,6njl4FfPUwVmoIR1RKLq05,Danger,spotify:track:6njl4FfPUwVmoIR1RKLq05,0.000907,0.738,0.868,0.000215,0.275,-3.363,0.0703,111.992,0.378,67,bts
344,Dark & Wild,2014-08-20,3,3D26URfsMlCNaa51mj9jOt,War of Hormone,spotify:track:3D26URfsMlCNaa51mj9jOt,0.116,0.612,0.993,0.0,0.307,-1.895,0.24,98.004,0.487,63,bts
345,Dark & Wild,2014-08-20,4,2IIhviXBY0Ikmlbm2DHByJ,Hip Hop Phile,spotify:track:2IIhviXBY0Ikmlbm2DHByJ,0.171,0.796,0.878,0.0,0.234,-3.325,0.185,144.001,0.795,56,bts
346,Dark & Wild,2014-08-20,5,5eM0WUGlosevLM5sA6UsWd,Let Me Know,spotify:track:5eM0WUGlosevLM5sA6UsWd,0.0116,0.614,0.828,0.0,0.0961,-4.84,0.0815,136.1,0.16,60,bts
347,Dark & Wild,2014-08-20,6,4HEFpKZaYWGTjgCjhnSShV,Rain,spotify:track:4HEFpKZaYWGTjgCjhnSShV,0.031,0.702,0.851,0.0,0.354,-4.918,0.143,89.957,0.313,59,bts
348,Dark & Wild,2014-08-20,7,2kyht6yYIHLianPBFxx7Mt,BTS Cypher Pt.3: Killer,spotify:track:2kyht6yYIHLianPBFxx7Mt,0.0217,0.793,0.924,0.0,0.644,-3.017,0.321,140.03,0.665,60,bts
349,Dark & Wild,2014-08-20,8,0IUUAT817hQWEUfFaNurrI,Interlude: What Are You Doing Now,spotify:track:0IUUAT817hQWEUfFaNurrI,0.0532,0.783,0.683,0.772,0.0529,-5.195,0.0897,82.996,0.552,51,bts
350,Dark & Wild,2014-08-20,9,1dodR9RPo1GpbmAesiCzuM,Could You Turn off Your Cell Phone,spotify:track:1dodR9RPo1GpbmAesiCzuM,0.152,0.459,0.856,0.0,0.08,-4.383,0.235,97.025,0.917,52,bts
351,Dark & Wild,2014-08-20,10,6jJYbRYkvSuFwRtgTEpkb4,Embarrassed,spotify:track:6jJYbRYkvSuFwRtgTEpkb4,0.181,0.551,0.898,0.0,0.379,-3.019,0.286,84.774,0.552,57,bts
352,Dark & Wild,2014-08-20,11,4AO4ayRhZI2e16fqkVpkJP,24/7=Heaven,spotify:track:4AO4ayRhZI2e16fqkVpkJP,0.0635,0.643,0.903,0.0,0.33,-2.976,0.117,96.068,0.573,55,bts
353,Dark & Wild,2014-08-20,12,5tHj7TuWS1h6GDU0Ajcm32,Look Here,spotify:track:5tHj7TuWS1h6GDU0Ajcm32,0.0418,0.863,0.854,0.00152,0.0551,-4.564,0.0893,119.996,0.784,54,bts
354,Dark & Wild,2014-08-20,13,1ACqCMuFuvqCToDuY7C707,2nd Grade,spotify:track:1ACqCMuFuvqCToDuY7C707,0.00395,0.676,0.925,6.7e-06,0.279,-2.451,0.109,163.953,0.797,56,bts
355,Dark & Wild,2014-08-20,14,5viiEUG6TwSmDPXX1hHo0X,Outro: Do You Think It Makes Sense?,spotify:track:5viiEUG6TwSmDPXX1hHo0X,0.0698,0.634,0.814,0.0,0.146,-4.325,0.0406,103.041,0.537,53,bts
356,Skool Luv Affair (Special Edition),2014-05-14,1,6WAKgjqoVT0nwPkfL04HBl,Miss Right,spotify:track:6WAKgjqoVT0nwPkfL04HBl,0.371,0.721,0.835,0.0,0.0765,-4.926,0.211,92.97,0.855,58,bts
357,Skool Luv Affair (Special Edition),2014-05-14,2,7FrZ7P6NCaBT3yqq7Dc8Mm,Like (Slow Jam Remix),spotify:track:7FrZ7P6NCaBT3yqq7Dc8Mm,0.334,0.527,0.673,0.0,0.159,-5.401,0.196,99.606,0.657,51,bts
359,Skool Luv Affair (Special Edition),2014-05-14,4,0i0hqOQdyFFd4cR5s32w8x,Boy in Luv,spotify:track:0i0hqOQdyFFd4cR5s32w8x,0.00262,0.491,0.947,0.0,0.34,-2.252,0.306,166.247,0.473,66,bts
368,Skool Luv Affair,2014-02-12,1,6xLm5hdcUTmZPWUzPnQ9US,Intro: Skool Luv Affair,spotify:track:6xLm5hdcUTmZPWUzPnQ9US,0.0601,0.587,0.821,0.0,0.0599,-2.701,0.428,93.841,0.671,50,bts
370,Skool Luv Affair,2014-02-12,3,6a03E3V463keXNiros3TZe,Skit: Soulmate,spotify:track:6a03E3V463keXNiros3TZe,0.898,0.633,0.285,0.0,0.905,-15.35,0.841,124.228,0.749,42,bts
371,Skool Luv Affair,2014-02-12,4,1OCbJSqiTF48eohk0XpGz1,Where You From,spotify:track:1OCbJSqiTF48eohk0XpGz1,0.432,0.658,0.867,0.0,0.0744,-1.772,0.312,85.075,0.918,52,bts
372,Skool Luv Affair,2014-02-12,5,4ZSLc2F15wKVPjyLt169tt,Just One Day,spotify:track:4ZSLc2F15wKVPjyLt169tt,0.175,0.504,0.712,0.0,0.377,-4.705,0.379,189.577,0.307,68,bts
373,Skool Luv Affair,2014-02-12,6,1n99s09TM651WSXOMxyoHF,Tomorrow,spotify:track:1n99s09TM651WSXOMxyoHF,0.00941,0.311,0.887,0.0,0.281,-2.578,0.277,175.483,0.627,59,bts
374,Skool Luv Affair,2014-02-12,7,5XQjspYTlLobTIWdWjJ3Jj,BTS Cypher Pt.2: Triptych,spotify:track:5XQjspYTlLobTIWdWjJ3Jj,0.127,0.585,0.98,0.0,0.692,-0.826,0.37,141.945,0.837,55,bts
375,Skool Luv Affair,2014-02-12,8,3CYqr8tC0Y3mrw80y6zqJC,Spine Breaker,spotify:track:3CYqr8tC0Y3mrw80y6zqJC,0.167,0.68,0.927,0.0,0.437,-1.058,0.149,93.975,0.862,60,bts
376,Skool Luv Affair,2014-02-12,9,22gGBmp8JqlymbXQvAUlYX,Jump,spotify:track:22gGBmp8JqlymbXQvAUlYX,0.0347,0.495,0.973,0.0,0.432,-0.947,0.283,102.058,0.763,61,bts
377,Skool Luv Affair,2014-02-12,10,2M2LSar3DJWLQHcp1MZETj,Outro: Propose,spotify:track:2M2LSar3DJWLQHcp1MZETj,0.467,0.398,0.847,0.0,0.205,-2.489,0.159,173.733,0.514,53,bts
384,"O!RUL8,2?",2013-09-11,7,4dJyQgYboxG7Bqh57AeRN8,"BTS Cypher, Pt. 1",spotify:track:4dJyQgYboxG7Bqh57AeRN8,0.502,0.78,0.903,0.0,0.28,-5.396,0.347,96.603,0.842,28,bts
386,"O!RUL8,2?",2013-09-11,9,4DHWpbu7t1IAJHbAjWOI3T,Paldo Gangsan,spotify:track:4DHWpbu7t1IAJHbAjWOI3T,0.101,0.558,0.944,0.0,0.0995,-3.106,0.239,105.169,0.851,31,bts
387,"O!RUL8,2?",2013-09-11,10,6XlwoLi2qTcgal7gnKskTU,Outro: Luv In Skool,spotify:track:6XlwoLi2qTcgal7gnKskTU,0.0513,0.704,0.393,0.0,0.108,-6.574,0.0461,132.032,0.425,31,bts
388,"O!RUL8,2?",2013-09-11,1,3Jqecns7MfqxumyVCyXgJA,"Intro: O!RUL8,2?",spotify:track:3Jqecns7MfqxumyVCyXgJA,0.272,0.455,0.9,0.0,0.0945,-5.029,0.393,150.14,0.188,49,bts
389,"O!RUL8,2?",2013-09-11,2,1hehPTlSVIhHEvCkVoe4HX,N.O,spotify:track:1hehPTlSVIhHEvCkVoe4HX,0.0389,0.594,0.914,0.0,0.457,-3.764,0.167,146.885,0.571,61,bts
390,"O!RUL8,2?",2013-09-11,3,24WkSw7HQ8JIfcEefvJkcq,We On,spotify:track:24WkSw7HQ8JIfcEefvJkcq,0.0405,0.801,0.797,2.37e-06,0.115,-4.319,0.163,97.01,0.801,55,bts
391,"O!RUL8,2?",2013-09-11,4,5sEccmgjDBxmV5cKeXtwBh,Skit: R U Happy Now?,spotify:track:5sEccmgjDBxmV5cKeXtwBh,0.852,0.523,0.382,0.0,0.311,-18.76,0.611,93.151,0.611,42,bts
