,album,release_date,track_number,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,artist
226,"O!RUL8,2?",2013-09-11,3,We On,0.0405,0.8009999999999999,0.797,2.37e-06,0.115,-4.319,0.163,97.01,0.8009999999999999,55,bts
227,"O!RUL8,2?",2013-09-11,5,If I Ruled the World,0.0434,0.7440000000000001,0.725,0.0,0.29600000000000004,-6.29,0.11199999999999999,95.98299999999999,0.73,54,bts
228,"O!RUL8,2?",2013-09-11,6,Coffee,0.008620000000000001,0.6559999999999999,0.7979999999999999,0.0,0.321,-6.608,0.10300000000000001,92.03,0.5720000000000001,62,bts
229,"O!RUL8,2?",2013-09-11,7,BTS Cypher Pt.1,0.541,0.753,0.903,0.0,0.34299999999999997,-5.414,0.354,96.54700000000001,0.858,52,bts
230,"O!RUL8,2?",2013-09-11,8,Attack on Bangtan,0.20199999999999999,0.7190000000000001,0.9620000000000001,0.0,0.165,-2.555,0.265,117.999,0.669,60,bts
231,"O!RUL8,2?",2013-09-11,9,Paldogangsan,0.0789,0.564,0.945,0.0,0.0873,-3.11,0.243,105.01799999999999,0.871,52,bts
232,"O!RUL8,2?",2013-09-11,10,Outro: Luv in Skool,0.0508,0.693,0.392,0.0,0.14400000000000002,-6.615,0.0439,131.863,0.473,54,bts
233,2 COOL 4 SKOOL,2013-06-12,1,Intro : 2 COOL 4 SKOOL,0.19399999999999998,0.899,0.821,0.524,0.163,-6.271,0.237,94.895,0.581,26,bts
234,2 COOL 4 SKOOL,2013-06-12,2,"We Are Bulletproof, Pt. 2",0.0104,0.755,0.956,1.06e-05,0.14400000000000002,-5.1160000000000005,0.15,144.091,0.883,46,bts
235,2 COOL 4 SKOOL,2013-06-12,7,Outro : Circle room cypher,0.529,0.7340000000000001,0.508,0.0,0.0713,-11.614,0.494,94.199,0.8690000000000001,23,bts
236,2 Cool 4 Skool,2013-06-12,1,Intro: 2 Cool 4 Skool,0.18,0.893,0.846,0.402,0.18100000000000002,-6.249,0.23800000000000002,94.85700000000001,0.5529999999999999,49,bts
237,2 Cool 4 Skool,2013-06-12,2,We Are Bulletproof Pt.2,0.00945,0.754,0.9520000000000001,6.27e-06,0.18899999999999997,-5.11,0.153,144.05100000000002,0.868,66,bts
238,2 Cool 4 Skool,2013-06-12,4,No More Dream,0.0124,0.436,0.8690000000000001,1.6e-06,0.494,-5.1739999999999995,0.47200000000000003,167.766,0.612,67,bts
239,2 Cool 4 Skool,2013-06-12,5,Interlude,0.539,0.9259999999999999,0.256,0.878,0.389,-13.39,0.336,125.895,0.8390000000000001,49,bts
240,2 Cool 4 Skool,2013-06-12,6,Like,0.271,0.5820000000000001,0.726,0.0,0.22699999999999998,-4.1739999999999995,0.11599999999999999,100.45,0.768,67,bts
241,2 Cool 4 Skool,2013-06-12,7,Outro: Circle Room Cypher,0.529,0.703,0.518,0.0,0.31,-11.602,0.522,94.11399999999999,0.866,46,bts
242,Stay Gold,2020-06-19,1,Stay Gold,0.0873,0.7240000000000001,0.631,0.0,0.0752,-5.403,0.0517,129.019,0.5479999999999999,82,bts
243,Black Swan,2020-01-17,1,Black Swan,0.13699999999999998,0.7190000000000001,0.758,0.0,0.129,-5.167000000000001,0.0851,147.023,0.49,75,bts
244,SUGA's Interlude,2019-12-06,1,SUGA's Interlude,0.0864,0.55,0.732,0.0,0.0425,-6.88,0.105,153.836,0.24600000000000002,64,bts
245,Make It Right (feat. Lauv) [Acoustic Remix],2019-11-08,1,Make It Right (feat. Lauv) [Acoustic Remix],0.00484,0.701,0.557,0.0,0.252,-5.757000000000001,0.14800000000000002,100.21799999999999,0.514,50,bts
246,Make It Right (feat. Lauv) [EDM Remix],2019-11-01,1,Make It Right (feat. Lauv) [EDM Remix],0.00351,0.648,0.741,0.0,0.0932,-6.655,0.313,106.001,0.23800000000000002,54,bts
247,Make It Right (feat. Lauv),2019-10-18,1,Make It Right (feat. Lauv),0.0304,0.584,0.685,0.0,0.18899999999999997,-7.811,0.425,97.551,0.345,76,bts
248,Old Town Road (feat. RM of BTS) [Seoul Town Road Remix],2019-07-24,1,Old Town Road (feat. RM of BTS) - Seoul Town Road Remix,0.0706,0.89,0.513,0.0,0.102,-5.996,0.154,136.02,0.61,67,bts
249,Lights/Boy With Luv,2019-07-03,1,Lights,0.11199999999999999,0.625,0.6629999999999999,0.0,0.105,-5.115,0.0302,98.99799999999999,0.39799999999999996,71,bts
250,All Night (BTS World Original Soundtrack) [Pt. 3],2019-06-21,1,All Night (BTS World Original Soundtrack) [Pt. 3],0.193,0.725,0.706,0.0,0.109,-4.766,0.121,120.042,0.667,62,bts
251,A Brand New Day (BTS World Original Soundtrack) [Pt. 2],2019-06-14,1,A Brand New Day (BTS World Original Soundtrack) [Pt. 2],0.33899999999999997,0.804,0.498,0.000236,0.18,-7.3870000000000005,0.0571,105.008,0.7040000000000001,66,bts
252,Dream Glow (BTS World Original Soundtrack) [Pt. 1],2019-06-07,1,Dream Glow (BTS World Original Soundtrack) - Pt. 1,0.0967,0.735,0.74,0.0,0.10099999999999999,-3.8369999999999997,0.0519,141.94799999999998,0.541,68,bts
253,FAKE LOVE/Airplane pt.2,2018-11-07,3,FAKE LOVE - Japanese ver. / Remix,0.032,0.5579999999999999,0.762,0.0,0.28300000000000003,-4.148,0.0604,154.875,0.37,40,bts
254,FAKE LOVE/Airplane pt.2,2018-11-06,3,IDOL - Stadium Remix,0.00635,0.64,0.8170000000000001,0.0,0.27699999999999997,-4.801,0.12300000000000001,125.98299999999999,0.61,23,bts
255,Waste It On Me (feat. BTS),2018-10-25,1,Waste It On Me (feat. BTS),0.252,0.669,0.684,0.0,0.72,-4.595,0.0585,96.09700000000001,0.466,54,bts
256,Waste It On Me (feat. BTS),2018-10-25,1,Waste It On Me,0.252,0.669,0.684,0.0,0.72,-4.595,0.0585,96.09700000000001,0.466,51,bts
257,MIC Drop (feat. Desiigner) [Steve Aoki Remix],2017-11-24,1,MIC Drop (feat. Desiigner) [Steve Aoki Remix],0.0157,0.613,0.8420000000000001,0.0,0.23,-4.332,0.21899999999999997,169.917,0.645,62,bts
258,Danger (Japanese Ver.- / Standard Edition),2017-11-19,2,Shingeki no Boudan - Sonpub Remix,0.00244,0.718,0.91,0.0,0.231,-3.125,0.18100000000000002,118.104,0.725,33,bts
259,Danger (Japanese Ver.- / Standard Edition),2017-11-19,3,Miss Right - Japanese Ver.,0.42,0.693,0.8059999999999999,0.0,0.106,-4.975,0.256,92.96600000000001,0.873,34,bts
