,album,release_date,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,artist
235,Fake & True,2019-10-18,1,2sKWWJ5ee3EnKBztzxPpMH,Fake & True,spotify:track:2sKWWJ5ee3EnKBztzxPpMH,0.0569,0.678,0.808,0.0,0.288,-3.973,0.0599,125.938,0.765,57,twice
237,Breakthrough,2019-07-24,2,4pZA1GWGfG4JoZ0rbb8yG2,FANCY - Japanese ver.,spotify:track:4pZA1GWGfG4JoZ0rbb8yG2,0.0238,0.692,0.847,0.0,0.441,-1.947,0.0534,132.053,0.712,47,twice
238,Breakthrough,2019-07-24,3,2qM9XN5Wm4qqfjdfTGEK0Y,Breakthrough - taalthechoi Remix,spotify:track:2qM9XN5Wm4qqfjdfTGEK0Y,0.00822,0.78,0.865,0.00208,0.0614,-3.457,0.0444,124.992,0.703,35,twice
239,Breakthrough,2019-07-24,4,45LwqjiAx96d9G9Pl3rKjT,Breakthrough - Instrumental,spotify:track:45LwqjiAx96d9G9Pl3rKjT,0.000636,0.828,0.574,0.816,0.0834,-6.405,0.0564,112.012,0.539,29,twice
241,HAPPY HAPPY,2019-07-17,2,0iX1xgkeufEX3uW2AIqSUM,The Best Thing I Ever Did - Japanese ver.,spotify:track:0iX1xgkeufEX3uW2AIqSUM,0.371,0.742,0.67,0.0,0.11,-3.815,0.0238,104.98,0.481,36,twice
242,HAPPY HAPPY,2019-07-17,3,08SD8vtHjP7jZt9WZT9rGj,HAPPY HAPPY - collapsedone Remix,spotify:track:08SD8vtHjP7jZt9WZT9rGj,0.0777,0.751,0.917,0.00207,0.131,-1.202,0.0478,100.007,0.427,35,twice
243,HAPPY HAPPY,2019-07-17,4,6IQ0FpPXIKNbE2kb8mSS27,HAPPY HAPPY - Instrumental,spotify:track:6IQ0FpPXIKNbE2kb8mSS27,0.00184,0.612,0.936,0.752,0.301,-3.74,0.0846,180.018,0.541,26,twice
244,Breakthrough,2019-06-12,1,5COO2JgOmHIJ2jsXFwflz8,Breakthrough,spotify:track:5COO2JgOmHIJ2jsXFwflz8,0.0439,0.868,0.728,0.0,0.0975,-3.338,0.11,112.006,0.616,62,twice
245,HAPPY HAPPY,2019-06-12,1,1yPkYnRgZveWLCUSWX16ra,HAPPY HAPPY,spotify:track:1yPkYnRgZveWLCUSWX16ra,0.173,0.609,0.932,0.000946,0.396,-1.562,0.145,179.995,0.755,56,twice
252,FANCY YOU,2019-04-22,1,0W5hTAWn8Tq0Qfhg1XP3YW,FANCY,spotify:track:0W5hTAWn8Tq0Qfhg1XP3YW,0.0122,0.697,0.874,0.0,0.627,-2.15,0.045,132.022,0.775,76,twice
253,FANCY YOU,2019-04-22,2,7F9Zd97ECxHwnNkEvAl6Ao,STUCK IN MY HEAD,spotify:track:7F9Zd97ECxHwnNkEvAl6Ao,0.102,0.545,0.789,0.0,0.423,-3.494,0.136,179.886,0.355,54,twice
