,album,release_date,track_number,name,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,artist
226,Lucifer - The 2nd Album,2010-07-19,1,UP&DOWN,0.14300000000000002,0.767,0.775,0.0,0.308,-3.7560000000000002,0.0533,115.00299999999999,0.591,27,shinee
227,Lucifer - The 2nd Album,2010-07-19,2,LUCIFER,0.0323,0.75,0.914,0.0,0.107,-1.819,0.0518,125.03399999999999,0.866,53,shinee
228,Lucifer - The 2nd Album,2010-07-19,3,Electric Heart,0.218,0.8490000000000001,0.821,0.000332,0.102,-4.76,0.132,108.01799999999999,0.723,26,shinee
229,Lucifer - The 2nd Album,2010-07-19,4,A-Yo,0.317,0.35100000000000003,0.8740000000000001,0.0,0.11599999999999999,-2.5180000000000002,0.0832,85.307,0.449,34,shinee
230,Lucifer - The 2nd Album,2010-07-19,5,Obsession,0.161,0.61,0.79,0.0,0.0391,-3.2880000000000003,0.109,74.961,0.94,28,shinee
231,Lucifer - The 2nd Album,2010-07-19,6,Quasimodo,0.0831,0.37200000000000005,0.596,0.0,0.135,-4.882,0.0375,141.157,0.348,28,shinee
232,Lucifer - The 2nd Album,2010-07-19,7,Shout Out,0.057,0.695,0.7240000000000001,0.0,0.311,-5.689,0.244,106.94200000000001,0.382,22,shinee
233,Lucifer - The 2nd Album,2010-07-19,8,Wowowow,0.10099999999999999,0.782,0.768,0.0,0.21100000000000002,-3.0839999999999996,0.10099999999999999,92.00200000000001,0.769,24,shinee
234,Lucifer - The 2nd Album,2010-07-19,9,Your Name,0.102,0.645,0.585,0.0,0.44799999999999995,-5.084,0.0338,90.027,0.544,25,shinee
235,Lucifer - The 2nd Album,2010-07-19,10,Life,0.46299999999999997,0.621,0.62,0.0,0.444,-4.832,0.0414,123.92299999999999,0.28800000000000003,25,shinee
236,Lucifer - The 2nd Album,2010-07-19,11,Ready or Not,0.0048200000000000005,0.703,0.903,0.0,0.308,-2.926,0.0632,127.906,0.773,27,shinee
237,Lucifer - The 2nd Album,2010-07-19,12,Love Pain,0.0107,0.7609999999999999,0.812,0.0,0.0705,-3.944,0.0442,119.954,0.655,23,shinee
238,Lucifer - The 2nd Album,2010-07-19,13,Love Still Goes On,0.017,0.7190000000000001,0.863,0.0,0.335,-3.3,0.061,114.96600000000001,0.7490000000000001,25,shinee
239,The SHINee World - The First Album,2008-08-28,1,The SHINee World (Doo-Bop),0.0179,0.8440000000000001,0.8059999999999999,4.9000000000000005e-06,0.0852,-3.252,0.0542,111.971,0.652,36,shinee
240,The SHINee World - The First Album,2008-08-28,2,Love's Way,0.191,0.649,0.8009999999999999,0.0,0.132,-4.255,0.0419,139.007,0.424,28,shinee
241,The SHINee World - The First Album,2008-08-28,3,Love Like Oxygen,0.0138,0.565,0.7829999999999999,0.0,0.434,-2.3480000000000003,0.256,196.565,0.8320000000000001,42,shinee
242,The SHINee World - The First Album,2008-08-28,4,Romantic,0.0392,0.636,0.7090000000000001,0.0,0.158,-4.123,0.0334,128.025,0.537,32,shinee
243,The SHINee World - The First Album,2008-08-28,5,One For Me,0.0793,0.779,0.5379999999999999,0.0,0.20800000000000002,-8.237,0.0602,99.98200000000001,0.596,28,shinee
244,The SHINee World - The First Album,2008-08-28,6,Graze,0.36700000000000005,0.522,0.7929999999999999,0.0,0.14,-3.872,0.0673,83.624,0.794,27,shinee
245,The SHINee World - The First Album,2008-08-28,7,Last Gift (In My Room-Prelude),0.34600000000000003,0.767,0.45799999999999996,1.22e-06,0.0916,-6.932,0.0294,117.45700000000001,0.368,27,shinee
246,The SHINee World - The First Album,2008-08-28,8,Best Place,0.127,0.726,0.667,0.0,0.0672,-5.767,0.0371,94.941,0.589,28,shinee
247,The SHINee World - The First Album,2008-08-28,9,Y Si Fuera Ella,0.517,0.516,0.496,0.0,0.147,-5.784,0.028999999999999998,75.62100000000001,0.314,50,shinee
248,The SHINee World - The First Album,2008-08-28,10,Four Seasons,0.171,0.691,0.665,0.0,0.251,-6.37,0.0359,121.985,0.44,25,shinee
249,The SHINee World - The First Album,2008-08-28,11,In My Room - Unplugged Remix,0.568,0.475,0.513,1.59e-06,0.132,-5.98,0.0278,134.05200000000002,0.293,27,shinee
250,The SHINee World - The First Album,2008-08-28,12,Replay,0.17800000000000002,0.716,0.779,1.16e-06,0.16699999999999998,-2.2030000000000003,0.0805,99.977,0.59,57,shinee
251,Sunny Side,2018-07-27,1,Sunny Side,0.679,0.522,0.445,0.0,0.275,-3.8710000000000004,0.03,142.605,0.528,31,shinee
252,Sunny Side,2018-07-27,2,Good Evening - Japanese Ver.,0.0528,0.6679999999999999,0.83,0.0,0.271,-3.9160000000000004,0.0537,119.905,0.5429999999999999,26,shinee
253,Sunny Side,2018-07-27,3,I Want You - Japanese Ver.,0.157,0.7240000000000001,0.747,0.0,0.13699999999999998,-3.832,0.0644,123.07799999999999,0.526,25,shinee
254,Sunny Side,2018-07-27,2,Good Evening - Japanese Version,0.0521,0.669,0.828,0.0,0.265,-3.915,0.0539,119.913,0.55,2,shinee
255,Sunny Side,2018-07-27,3,I Want You - Japanese Version,0.154,0.733,0.746,0.0,0.133,-3.8810000000000002,0.0638,123.00200000000001,0.505,0,shinee
256,'The Story of Light' EP.3 - The 6th Album,2018-06-25,1,네가 남겨둔 말 Our Page,0.295,0.674,0.752,0.0,0.16399999999999998,-4.657,0.0326,107.021,0.348,42,shinee
257,'The Story of Light' EP.2 - The 6th Album,2018-06-11,5,독감 Who Waits For Love,0.0955,0.36700000000000005,0.7609999999999999,0.0,0.0886,-4.249,0.11699999999999999,92.927,0.344,34,shinee
258,'The Story of Light' EP.1 - The 6th Album,2018-05-28,2,데리러 가 Good Evening,0.0383,0.6779999999999999,0.809,0.0,0.243,-4.162,0.0598,119.979,0.561,49,shinee
259,'The Story of Light' EP.1 - The 6th Album,2018-05-28,4,JUMP,0.052000000000000005,0.8140000000000001,0.64,0.0,0.0865,-5.898,0.0668,122.04299999999999,0.603,36,shinee
260,'The Story of Light' EP.1 - The 6th Album,2018-05-28,5,안녕 You & I,0.266,0.612,0.5429999999999999,0.0,0.105,-7.315,0.0769,83.96700000000001,0.231,32,shinee
261,FROM NOW ON,2018-05-23,4,Married To The Music - Japanese,0.124,0.667,0.9279999999999999,0.0,0.0913,-3.7969999999999997,0.106,115.038,0.848,1,shinee
262,FROM NOW ON - EP,2018-04-18,2,Every Time,0.145,0.597,0.965,0.0,0.32,-3.67,0.0789,96.01100000000001,0.6809999999999999,27,shinee
263,FROM NOW ON - EP,2018-04-18,3,Tell Me Your Name,0.0821,0.753,0.9159999999999999,0.00013000000000000002,0.629,-3.5239999999999996,0.162,128.093,0.8640000000000001,26,shinee
264,FROM NOW ON - EP,2018-04-18,4,Married To The Music - Japanese ver.,0.121,0.66,0.929,0.0,0.0812,-3.803,0.11599999999999999,115.061,0.8740000000000001,19,shinee
265,Excuse Me Miss (Shinee World 4 Ver.),2016-01-01,1,Excuse Me Miss (Shinee World 4 Ver.),0.0545,0.617,0.971,0.0,0.948,0.05,0.201,92.965,0.48200000000000004,21,shinee
266,3 2 1 (ドラマver.),2013-10-23,1,3 2 1 - ドラマver.,0.013000000000000001,0.619,0.6409999999999999,0.0,0.33299999999999996,-4.838,0.10300000000000001,147.869,0.815,2,shinee
267,Excuse Me Miss,2013-05-07,1,Excuse Me Miss,0.0438,0.823,0.607,0.0,0.327,-3.865,0.196,92.98,0.753,33,shinee
268,Fire,2013-03-08,2,MOON RIVER WALTZ,0.107,0.488,0.588,0.0,0.0774,-6.327999999999999,0.27,193.799,0.568,23,shinee
